pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,,,,,28,3,115,2,852.9144947000023,,852.9058192999801,852.9144947000023,853.9151820999978,853.9151820999978,853.9151820999978,853.9151820999978,853.9151820999978,854.9145968999946,854.9145968999946,855.4541535000026,c,1,0.5255751000076998,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,29,0,116,1,855.464665699983,,855.4557092000032,855.464665699983,856.4649467999989,856.4649467999989,856.4649467999989,856.4649467999989,856.4649467999989,857.4642576999904,857.4642576999904,858.504330900003,v,1,1.0292754999827594,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,29,1,117,2,858.5145502999949,,858.505823799991,858.5145502999949,859.514539900003,859.514539900003,859.514539900003,859.514539900003,859.514539900003,860.5139256999828,860.5139256999828,861.0048282999778,c,1,0.4794355000194628,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,29,2,118,1,861.0144259999797,,861.0064213000005,861.0144259999797,862.0147759999963,862.0147759999963,862.0147759999963,862.0147759999963,862.0147759999963,863.0143629999948,863.0143629999948,863.4371630999958,v,1,0.4190296999877319,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,29,3,119,0,863.4476357999956,,863.4387444999884,863.4476357999956,864.447695299983,864.447695299983,864.447695299983,864.447695299983,864.447695299983,865.4465360000031,865.4465360000031,866.8043058000039,x,1,1.351416399993468,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,30,0,120,1,866.8141782000021,,866.8058854999836,866.8141782000021,867.814131399995,867.814131399995,867.814131399995,867.814131399995,867.814131399995,868.8137505999766,868.8137505999766,869.4039991000027,v,1,0.5813535000197589,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,30,1,121,2,869.4138947000029,,869.4055319000036,869.4138947000029,870.4139154999866,870.4139154999866,870.4139154999866,870.4139154999866,870.4139154999866,871.4135608999932,871.4135608999932,872.0198861999961,c,1,0.5760126999812201,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,30,2,122,1,872.0307311999786,,872.0214586999791,872.0307311999786,873.0307441999903,873.0307441999903,873.0307441999903,873.0307441999903,873.0307441999903,874.0456664999947,874.0456664999947,874.8027918000007,v,1,0.7252891999960411,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,30,3,123,2,874.8139560999989,,874.8046204999846,874.8139560999989,875.8141264999867,875.8141264999867,875.8141264999867,875.8141264999867,875.8141264999867,876.8128354999935,876.8128354999935,877.3199394999829,c,1,0.4932920999999624,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,31,0,124,3,877.330687699985,,877.3215018000046,877.330687699985,878.3305836999789,878.3305836999789,878.3305836999789,878.3305836999789,878.3305836999789,879.3294301999849,879.3294301999849,879.9369620999787,z,1,0.5928083000180777,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,31,1,125,3,879.9473181999929,,879.9385408999806,879.9473181999929,880.9625243999762,880.9625243999762,880.9625243999762,880.9625243999762,880.9625243999762,881.9466259999899,881.9466259999899,882.5878874000045,z,1,0.6318028000241611,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,31,2,126,1,882.5967625999765,,882.5894834999926,882.5967625999765,883.5968311000033,883.5968311000033,883.5968311000033,883.5968311000033,883.5968311000033,884.5961214999843,884.5961214999843,885.0044093999895,v,1,0.4013447999896016,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,31,3,127,0,885.0135195000039,,885.0059956999903,885.0135195000039,886.0132374999812,886.0132374999812,886.0132374999812,886.0132374999812,886.0132374999812,887.0130449999997,887.0130449999997,887.8194483999978,x,1,0.7905049999826588,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,32,0,128,1,887.8296530999942,,887.8210107999912,887.8296530999942,888.8297737999819,888.8297737999819,888.8297737999819,888.8297737999819,888.8297737999819,889.8294463999919,889.8294463999919,891.8530183999974,v,1,2.018365800002357,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,32,1,129,2,891.8628830999951,,891.8546008999983,891.8628830999951,892.8780893999792,892.8780893999792,892.8780893999792,892.8780893999792,892.8780893999792,893.8778865999775,893.8778865999775,894.4362899999833,c,1,0.5561976000026334,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,32,2,130,0,894.4460865999863,,894.4378349999897,894.4460865999863,895.446483799984,895.446483799984,895.446483799984,895.446483799984,895.446483799984,896.4456189999764,896.4456189999764,897.0691716999863,x,1,0.613834300020244,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,32,3,131,2,897.0795371999848,,897.0707498999836,897.0795371999848,898.079468299984,898.079468299984,898.079468299984,898.079468299984,898.079468299984,899.079083699995,899.079083699995,900.5026167999895,c,1,1.4213477000012062,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,33,0,132,0,900.5123122999794,,900.504109499976,900.5123122999794,901.5123057999881,901.5123057999881,901.5123057999881,901.5123057999881,901.528218099993,902.5119918999844,902.5119918999844,903.0199720999808,x,1,0.4986575999937486,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,33,1,133,1,903.0291927999933,,903.0215243999846,903.0291927999933,904.0291899000003,904.0291899000003,904.0291899000003,904.0291899000003,904.0291899000003,905.0290687999805,905.0290687999805,908.1349317999848,v,1,3.097069700015709,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,33,2,134,0,908.1454936999944,,908.1365175999817,908.1454936999944,909.1454716000007,909.1454716000007,909.1454716000007,909.1454716000007,909.1454716000007,910.1450889999978,910.1450889999978,912.9855189999798,x,1,2.835304799984442,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,33,3,135,0,912.9951440999866,,912.9871182999923,912.9951440999866,913.995547700004,913.995547700004,913.995547700004,913.995547700004,913.995547700004,914.994902699982,914.994902699982,915.8341836000036,x,1,0.8267895999888424,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,34,0,136,2,915.8449447999883,,915.8356680999859,915.8449447999883,916.8453430999944,916.8453430999944,916.8453430999944,916.8453430999944,916.8453430999944,917.8445520999958,917.8445520999958,919.0847686999768,c,1,1.226799399999436,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,34,1,137,3,919.0950954,,919.086236699979,919.0950954,920.0948110999889,920.0948110999889,920.0948110999889,920.0948110999889,920.0948110999889,921.0945551999903,921.0945551999903,922.6348133999854,z,1,1.5336460999969859,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,34,2,138,3,922.6446086999786,,922.6364625999995,922.6446086999786,923.6450169000018,923.6450169000018,923.6450169000018,923.6450169000018,923.6450169000018,924.6448395999905,924.6448395999905,925.251197799982,z,1,0.603539500007173,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,34,3,139,0,925.2614127999987,,925.2527850999904,925.2614127999987,926.2623924999789,926.2623924999789,926.2623924999789,926.2623924999789,926.2623924999789,927.2611231999763,927.2611231999763,927.9170339999837,x,1,0.6279731999966316,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,35,0,140,3,927.9280596000026,,927.9189476000029,927.9280596000026,928.9280949999811,928.9280949999811,928.9280949999811,928.9280949999811,928.9280949999811,929.9275314999977,929.9275314999977,931.2497891999956,z,1,1.3125469000078738,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,35,1,141,1,931.2612724999781,,931.2514059999958,931.2612724999781,932.2607974999992,932.2607974999992,932.2607974999992,932.2607974999992,932.2607974999992,933.2605182999978,933.2605182999978,933.7018674999999,v,1,0.4383244000200648,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,35,2,142,1,933.7111333999783,,933.7034397999814,933.7111333999783,934.7109625999874,934.7109625999874,934.7109625999874,934.7109625999874,934.7109625999874,935.7106529999874,935.7106529999874,936.2341783999873,v,1,0.5092156000027899,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,35,3,143,0,936.2443098999793,,936.2357546999992,936.2443098999793,937.2439117000031,937.2439117000031,937.2439117000031,937.2439117000031,937.2439117000031,938.2437312999973,938.2437312999973,938.8332697000005,x,1,0.5817490000044927,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,36,0,144,3,938.8443681999925,,938.834915799991,938.8443681999925,939.844434300001,939.844434300001,939.844434300001,939.844434300001,939.844434300001,940.8433207999915,940.8433207999915,941.2671188999957,z,1,0.4216335999954026,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,36,1,145,2,941.277242399985,,941.2686954999808,941.277242399985,942.2774468999996,942.2774468999996,942.2774468999996,942.2774468999996,942.2774468999996,943.2769501000002,943.2769501000002,943.8176492999773,c,1,0.5330776000046171,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,36,2,146,3,943.8273509999854,,943.8192296999914,943.8273509999854,944.8272175999882,944.8272175999882,944.8272175999882,944.8272175999882,944.8272175999882,945.8264839999902,945.8264839999902,946.6170636999886,z,1,0.7845368999987841,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,36,3,147,1,946.6265859999985,,946.618802699988,946.6265859999985,947.6268075999978,947.6268075999978,947.6268075999978,947.6268075999978,947.6268075999978,948.6265572999837,948.6265572999837,949.1676051999966,v,1,0.5318470999773126,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,37,0,148,0,949.1767308999842,,949.1694688999851,949.1767308999842,950.1768217999779,950.1768217999779,950.1768217999779,950.1768217999779,950.1768217999779,951.1765659999801,951.1765659999801,951.7008770999964,x,1,0.516158499987796,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,37,1,149,3,951.7097158999823,,951.7022660999792,951.7097158999823,952.7085873000033,952.7085873000033,952.7085873000033,952.7085873000033,952.7085873000033,953.7103586999874,953.7103586999874,954.400324199989,z,1,0.6728230000007898,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,37,2,150,1,954.4097620999964,,954.4018933000043,954.4097620999964,955.4099656000035,955.4099656000035,955.4099656000035,955.4099656000035,955.4099656000035,956.4095147000044,956.4095147000044,956.8992483000038,v,1,0.4841162000084296,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,37,3,151,2,956.9099214999878,,956.9008740999852,956.9099214999878,957.9096449999779,957.9096449999779,957.9096449999779,957.9096449999779,957.9096449999779,958.9094844999781,958.9094844999781,959.3482327999955,c,1,0.42935819999547675,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,38,0,152,0,959.3592645000026,,959.3494775999861,959.3592645000026,960.3598261000006,960.3598261000006,960.3598261000006,960.3598261000006,960.3598261000006,961.3591336999962,961.3591336999962,961.7651740000001,x,1,0.37280649997410364,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,38,1,153,1,961.7766095999978,,961.7667413000017,961.7766095999978,962.7764838000003,962.7764838000003,962.7764838000003,962.7764838000003,962.7764838000003,963.7759582999861,963.7759582999861,964.3330354999925,v,1,0.5518443999753799,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,38,2,154,3,964.3427923999843,,964.334606199991,964.3427923999843,965.3429409999808,965.3429409999808,965.3429409999808,965.3429409999808,965.3429409999808,966.342749399977,966.342749399977,966.7161643999862,z,1,0.36646300001302734,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,38,3,155,0,966.7259029999841,,966.7177529000037,966.7259029999841,967.7263630999951,967.7263630999951,967.7263630999951,967.7263630999951,967.7263630999951,968.7263952999783,968.7263952999783,969.1659608999908,x,1,0.43186310000601225,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,39,0,156,0,969.176157799986,,969.1675360999943,969.176157799986,970.1762395999976,970.1762395999976,970.1762395999976,970.1762395999976,970.1762395999976,971.1752093999821,971.1752093999821,971.7493414999917,x,1,0.5573251000023447,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,39,1,157,1,971.7591972999799,,971.7509324999992,971.7591972999799,972.7743747999775,972.7743747999775,972.7743747999775,972.7743747999775,972.7743747999775,973.7587448999984,973.7587448999984,974.2970458999916,v,1,0.5291045999911148,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,39,2,158,1,974.3090822999948,,974.2986519999977,974.3090822999948,975.3088518999866,975.3088518999866,975.3088518999866,975.3088518999866,975.3088518999866,976.3083354999835,976.3083354999835,976.8982656000007,v,1,0.5753289999847766,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,39,3,159,3,976.9089538999833,,976.9000535999949,976.9089538999833,977.9090717999788,977.9090717999788,977.9090717999788,977.9090717999788,977.9090717999788,978.9078534999862,978.9078534999862,979.4468993000046,z,1,0.5311976000084542,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,40,0,160,0,979.4583024999883,,979.4480230000045,979.4583024999883,980.4588755999866,980.4588755999866,980.4588755999866,980.4588755999866,980.4588755999866,981.4586251000001,981.4586251000001,982.0650207999861,x,1,0.6000426999817137,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,40,1,161,2,982.0750072999799,,982.0665815999964,982.0750072999799,983.075394399988,983.075394399988,983.075394399988,983.075394399988,983.075394399988,984.0906096999825,984.0906096999825,985.1648102999898,c,1,1.0578667999943718,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,40,2,162,2,985.1753912999993,,985.1663774999906,985.1753912999993,986.1754128999892,986.1754128999892,986.1754128999892,986.1754128999892,986.1754128999892,987.1902635000006,987.1902635000006,987.5977230999852,c,1,0.40220410001347773,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,40,3,163,3,987.6086455999757,,987.5993733999785,987.6086455999757,988.6080924999842,988.6080924999842,988.6080924999842,988.6080924999842,988.6080924999842,989.6083273999975,989.6083273999975,990.2802008999861,z,1,0.6446407999901567,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,41,0,164,0,990.2914488999813,,990.2818214999861,990.2914488999813,991.2911528999975,991.2911528999975,991.2911528999975,991.2911528999975,991.2911528999975,992.2910688999982,992.2910688999982,992.9967418999877,x,1,0.683221900020726,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,41,1,165,2,993.0081070000015,,992.9984569999797,993.0081070000015,994.0077922999917,994.0077922999917,994.0077922999917,994.0077922999917,994.0077922999917,995.0230959999899,995.0230959999899,995.4982601999945,c,1,0.4678583999921102,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,41,2,166,2,995.5078498999937,,995.4998326999776,995.5078498999937,996.5079158000008,996.5079158000008,996.5079158000008,996.5079158000008,996.5079158000008,997.5074215999921,997.5074215999921,997.9637206000043,c,1,0.45208369998726994,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,41,3,167,0,997.9747552000044,,997.9653620999889,997.9747552000044,998.9747578999959,998.9747578999959,998.9747578999959,998.9747578999959,998.9747578999959,999.9741644999885,999.9741644999885,1000.597193499998,x,1,0.6166972999926656,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,42,0,168,1,1000.6072850999772,,1000.5984949999838,1000.6072850999772,1001.6078502000018,1001.6078502000018,1001.6078502000018,1001.6078502000018,1001.6078502000018,1002.6072364999854,1002.6072364999854,1003.2633371999837,v,1,0.6285678999847732,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,42,1,169,0,1003.2744174999825,,1003.2650444000028,1003.2744174999825,1004.2743709999777,1004.2743709999777,1004.2743709999777,1004.2743709999777,1004.2743709999777,1005.2737538999936,1005.2737538999936,1005.7290204000019,x,1,0.4421341000124812,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,42,2,170,3,1005.7405934999988,,1005.7306017999945,1005.7405934999988,1006.7406695999962,1006.7406695999962,1006.7406695999962,1006.7406695999962,1006.7406695999962,1007.740258899983,1007.740258899983,1008.3467831999878,z,1,0.5952908000035677,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,42,3,171,2,1008.3570383999904,,1008.3483574999846,1008.3570383999904,1009.3572887999762,1009.3572887999762,1009.3572887999762,1009.3572887999762,1009.3572887999762,1010.3569000999851,1010.3569000999851,1010.8300143999804,v,0,0.4687314000038896,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,43,0,172,0,1010.84032019999,,1010.8315781999845,1010.84032019999,1011.8404829999781,1011.8404829999781,1011.8404829999781,1011.8404829999781,1011.8404829999781,1012.8552495999902,1012.8552495999902,1014.1130356999929,x,1,1.2542590000084601,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,43,1,173,2,1014.1238269000023,,1014.1146658999787,1014.1238269000023,1015.1242539999948,1015.1242539999948,1015.1242539999948,1015.1242539999948,1015.1242539999948,1016.122709999996,1016.122709999996,1016.9465656999964,c,1,0.7945888999965973,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,43,2,174,2,1016.9569525999832,,1016.94827969998,1016.9569525999832,1017.956892999995,1017.956892999995,1017.956892999995,1017.956892999995,1017.956892999995,1018.9569504999963,1018.9569504999963,1019.4963847000035,c,1,0.5258720000274479,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,43,3,175,1,1019.5068574000034,,1019.498027900001,1019.5068574000034,1020.5064797999803,1020.5064797999803,1020.5064797999803,1020.5064797999803,1020.5064797999803,1021.5066534999933,1021.5066534999933,1022.0626706999901,v,1,0.5506483999779448,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,44,0,176,1,1022.0731521999987,,1022.064257399994,1022.0731521999987,1023.073673899984,1023.073673899984,1023.073673899984,1023.073673899984,1023.073673899984,1024.072922499996,1024.072922499996,1024.4966008999909,v,1,0.4145274999900721,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,44,1,177,3,1024.5063948000025,,1024.498029499984,1024.5063948000025,1025.5062789999938,1025.5062789999938,1025.5062789999938,1025.5062789999938,1025.5062789999938,1026.5064430999919,1026.5064430999919,1028.91259599998,z,1,2.392467800003942,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,44,2,178,2,1028.9230873999768,,1028.9142056999844,1028.9230873999768,1029.9233224999916,1029.9233224999916,1029.9233224999916,1029.9233224999916,1029.9233224999916,1030.9380119999987,1030.9380119999987,1031.545878999983,c,1,0.6022174999816343,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,44,3,179,1,1031.556241399987,,1031.5475769999903,1031.556241399987,1032.5561787000042,1032.5561787000042,1032.5561787000042,1032.5561787000042,1032.5561787000042,1033.5557372999901,1033.5557372999901,1034.1128857999865,v,1,0.5549796000123024,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,45,0,180,1,1034.122972799989,,1034.1144882999943,1034.122972799989,1035.1378525999899,1035.1378525999899,1035.1378525999899,1035.1378525999899,1035.1378525999899,1036.1225917999982,1036.1225917999982,1036.761820099986,v,1,0.6240879000106361,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,45,1,181,0,1036.7722891999874,,1036.763344899984,1036.7722891999874,1037.7725986999867,1037.7725986999867,1037.7725986999867,1037.7725986999867,1037.7725986999867,1038.7719253999821,1038.7719253999821,1039.4112341,c,0,0.6101678999839351,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,45,2,182,2,1039.422547299997,,1039.413087599998,1039.422547299997,1040.4224080999848,1040.4224080999848,1040.4224080999848,1040.4224080999848,1040.4224080999848,1041.4218753000023,1041.4218753000023,1042.5790886000032,c,1,1.1498992999840993,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,45,3,183,0,1042.5890493000043,,1042.5806660999951,1042.5890493000043,1043.5887672999816,1043.5887672999816,1043.5887672999816,1043.5887672999816,1043.5887672999816,1044.5879856999964,1044.5879856999964,1044.994957899995,x,1,0.3923639999993611,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,46,0,184,3,1045.0056146999996,,1044.9965762999782,1045.0056146999996,1046.0051448000013,1046.0051448000013,1046.0051448000013,1046.0051448000013,1046.0051448000013,1047.0206481999776,1047.0206481999776,1047.5777161000005,z,1,0.5404234000016004,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,46,1,185,3,1047.5882410999911,,1047.5793909999775,1047.5882410999911,1048.5894357999787,1048.5894357999787,1048.5894357999787,1048.5894357999787,1048.5894357999787,1049.5884539999824,1049.5884539999824,1050.177610499988,z,1,0.5586508999986108,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,46,2,186,1,1050.1887466000044,,1050.1791902999976,1050.1887466000044,1051.1885317999986,1051.1885317999986,1051.1885317999986,1051.1885317999986,1051.1885317999986,1052.1877151999797,1052.1877151999797,1052.5792518999951,v,1,0.38923140001134016,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,46,3,187,0,1052.588751000003,,1052.5808765999973,1052.588751000003,1053.588726099988,1053.588726099988,1053.588726099988,1053.588726099988,1053.588726099988,1054.5872679000022,1054.5872679000022,1054.9447634999815,x,1,0.3533674000063911,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,47,0,188,3,1054.9553479999886,,1054.9466422999976,1054.9553479999886,1055.95488569999,1055.95488569999,1055.95488569999,1055.95488569999,1055.95488569999,1056.970207699982,1056.970207699982,1057.3947641999985,z,1,0.41527500000665896,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,47,1,189,1,1057.4048430999974,,1057.3963535999937,1057.4048430999974,1058.4044483999896,1058.4044483999896,1058.4044483999896,1058.4044483999896,1058.4044483999896,1059.40402419999,1059.40402419999,1060.792787399987,v,1,1.3865046999999322,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,47,2,190,2,1060.8044725999935,,1060.794303999981,1060.8044725999935,1061.804761199979,1061.804761199979,1061.804761199979,1061.804761199979,1061.804761199979,1062.8043252999778,1062.8043252999778,1063.5620380000037,c,1,0.7535946999851149,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,47,3,191,0,1063.5715000999917,,1063.5636516999803,1063.5715000999917,1064.571164199995,1064.571164199995,1064.571164199995,1064.571164199995,1064.571164199995,1065.5710900999838,1065.5710900999838,1066.0757706000004,x,1,0.49095069998293184,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
